75,38,58,0.0009866707852239777
76,39,40,0.0010113252932977713
77,39,59,0.0010086045039997163
78,40,60,0.0009628934871227417
79,41,42,0.0009496758296702751
80,41,61,0.0009851861079388017
81,42,43,0.0009488189883814596
82,42,62,0.0010134951339034585
83,43,44,0.00095858015738511
84,43,63,0.0009325496044217192
85,44,45,0.0009540364137044162
86,44,64,0.0009460135107149171
87,45,46,0.0009674303986173138
88,45,65,0.0010032299570310631
89,46,47,0.001019092913998765
90,46,66,0.0009962994367906503
91,47,48,0.0009906983543902456
92,47,67,0.0010007264838734543
93,48,49,0.0009734607656655246
94,48,68,0.0009407863321723308
95,49,50,0.0009407438739992311
96,49,69,0.0009940168562082093
97,50,51,0.0009895601921456473
98,50,70,0.0009827441970114083
99,51,52,0.0009882114023427374
100,51,71,0.000963203743895277
101,52,53,0.0009854875052940839
102,52,72,0.0009445927378182345
103,53,54,0.0010083741744963321
104,53,73,0.0009280306622365069
105,54,55,0.0009481427216947252
106,54,74,0.0009983449929364108
107,55,56,0.0010200020978598755
108,55,75,0.0009917099587955346
109,56,57,0.0010169488217120274
110,56,76,0.0009684840479843047
111,57,58,0.0009982107198117992
112,57,77,0.000968825358271287
113,58,59,0.0009564747593489535
114,58,78,0.000986712577552589
115,59,60,0.0009618501629606101
116,59,79,0.0010131471766530015
117,60,80,0.0009794181969943003
118,61,62,0.000965898582421545
119,61,81,0.0009551170184673026
120,62,63,0.0009935832949918893
121,62,82,0.0010111558126979009
122,63,64,0.000988153458218134
123,63,83,0.0009654887920831516
124,64,65,0.0010072765228450696
125,64,84,0.000954220820271317
126,65,66,0.0009827095096232408
127,65,85,0.0009816156832269131
128,66,67,0.0009500242837661283
129,66,86,0.0009424088025703343
130,67,68,0.0009688038619884355
131,67,87,0.0010037018892609915
132,68,69,0.0009470295372855507
133,68,88,0.0009904667665721208
134,69,70,0.000959698823160797
135,69,89,0.0009604806853555237
136,70,71,0.0010175939864877994
137,70,90,0.0009362174199089329
138,71,72,0.0009353307683041651
139,71,91,0.0010200925858074176
140,72,73,0.0009667944842532154
141,72,92,0.0009872479978027928
142,73,74,0.001017614955234386
143,73,93,0.0009700843309109376
144,74,75,0.0010050136776585976
145,74,94,0.0009403980867357801
146,75,76,0.0009892104988829295
147,75,95,0.0010058410630183973
148,76,77,0.0009513433910659822
149,76,96,0.0009878866417046476
150,77,78,0.0009690572251971019
151,77,97,0.0009445095196645217
152,78,79,0.0010047152477473192
153,78,98,0.0009963684418095725
154,79,80,0.0009708226589449286
155,79,99,0.0010000895903352518
156,80,100,0.0009366409323454181
157,81,82,0.0009904908086848325
158,81,101,0.0009296095769110898
159,82,83,0.0009349291897557549
160,82,102,0.0010000830294440717
161,83,84,0.0010145017720039437
162,83,103,0.000993349795116364
163,84,85,0.0009401883401162273
164,84,104,0.0009975467504407017
165,85,86,0.0009428594125034808
166,85,105,0.0010009706721779714
167,86,87,0.0009768048532519196
168,86,106,0.0009645688816150471
169,87,88,0.0009988635908836081
170,87,107,0.001015756046592433
171,88,89,0.0010080097931759134
172,88,108,0.0009623174998366168
173,89,90,0.000970951148552044
174,89,109,0.0009932015481983931
175,90,91,0.0010155158960267895
176,90,110,0.0009878015969318013
177,91,92,0.0009948760072034759
178,91,111,0.0009921550735624539
179,92,93,0.0010027379645605955
180,92,112,0.0009653909809816428
181,93,94,0.0010095871256999094
182,93,113,0.0009963795541270476
183,94,95,0.0010184023621071714
184,94,114,0.001019128553310602
185,95,96,0.0009581909143148389
186,95,115,0.0009571879200374554
187,96,97,0.0009299602825960955
188,96,116,0.0009935584596012146
189,97,98,0.0009825591294960597
190,97,117,0.000950259994709964
191,98,99,0.0009544645104576724
192,98,118,0.0009564290681332876
193,99,100,0.0009542894875963187
194,99,119,0.0009427655209952051
195,100,120,0.0009654772188355739
196,101,102,0.000959419589552536
197,101,121,0.0009972119229300714
198,102,103,0.0009564447306336873
199,102,122,0.001001978091384421
200,103,104,0.0009643437217381431
201,103,123,0.0010165485909603687
202,104,105,0.0009912246774993025
203,104,124,0.001006134076385949
204,105,106,0.0009876179737271743
205,105,125,0.0009450273579729296
206,106,107,0.0009439911296132874
207,106,126,0.0009675632836834076
208,107,108,0.0010120334730896537
209,107,127,0.0009695982448118748
210,108,109,0.0009870669469523058
211,108,128,0.0010175439013663404
212,109,110,0.0009950020803337577
213,109,129,0.000930779860435019
214,110,111,0.0009803066866443696
215,110,130,0.0009417780224210011
216,111,112,0.00101993939273952
217,111,131,0.0009733799435160925
218,112,113,0.0010123295883239106
219,112,132,0.00098836202252767
220,113,114,0.0010134800032188598
221,113,133,0.0009514307916258019
222,114,115,0.0009709858260548571
223,114,134,0.0009825813130175823
224,115,116,0.0009973261525465895
225,115,135,0.0010076779718452178
226,116,117,0.0009531384277530118
227,116,136,0.0009393374915715306
228,117,118,0.001008568691386991
229,117,137,0.0009496608659614533
230,118,119,0.0009803880615280123
231,118,138,0.000938387482340175
232,119,120,0.0009668810327401999
233,119,139,0.0009345889466029717
234,120,140,0.0009920204097010601
235,121,122,0.0009593773958513167
236,121,141,0.0010162122717456133
237,122,123,0.0009436291254225312
238,122,142,0.0009917441707230341
239,123,124,0.0009857251967142155
240,123,143,0.001004052007690161
241,124,125,0.0009446373601241669
242,124,144,0.0009817442294426744
243,125,126,0.0009370918248225008
244,125,145,0.0009705074824096686
245,126,127,0.0009630516021492787
246,126,146,0.0009301557749284847
247,127,128,0.0009941419909376675
248,127,147,0.0009958404428342432
249,128,129,0.0010185023917310002
250,128,148,0.0009564752948521395
251,129,130,0.0010085037728832713
252,129,149,0.0009695323396702974
253,130,131,0.0009567251601583873
254,130,150,0.0010166592058849257
255,131,132,0.0009997969736985268
256,131,151,0.0009963092765491474
257,132,133,0.0009972965523446656
258,132,152,0.0010024883303339114
259,133,134,0.0009506969665666587
260,133,153,0.0009720759635451852
261,134,135,0.0009625363993349569
262,134,154,0.0009876323331389292
263,135,136,0.0010020583735899451
264,135,155,0.0009776725371998427
265,136,137,0.0009385308161708855
266,136,156,0.0009502432435264625
267,137,138,0.0010074115035151982
268,137,157,0.0009508812065048323
269,138,139,0.0009557516687639491
270,138,158,0.00098553148723255
271,139,140,0.0009745270078915656
272,139,159,0.0009571125247634326
273,140,160,0.0009980449549331194
274,141,142,0.0010147900723052976
275,141,161,0.0009867763418320275
276,142,143,0.0009660381312632752
277,142,162,0.0010005707775704125
278,143,144,0.0010013439803762776
279,143,163,0.000978623253699956
280,144,145,0.0009887464469188697
281,144,164,0.0009392585534708717
282,145,146,0.001011454609331107
283,145,165,0.001017948493265745
284,146,147,0.0009900579672328079
285,146,166,0.000960859974437796
286,147,148,0.0010031442433719286
287,147,167,0.0009589609853618438
288,148,149,0.0009524901807494215
289,148,168,0.0010158649872064366
290,149,150,0.0009751217036080304
291,149,169,0.0009680387342805635
292,150,151,0.0009991198643732205
293,150,170,0.0009531712906865128
294,151,152,0.0009675156774815887
295,151,171,0.0010187349797501715
296,152,153,0.0009586862479504768
297,152,172,0.0009711723694198135
298,153,154,0.0010072256801193693
299,153,173,0.000962565583995503
300,154,155,0.000990548645731275
301,154,174,0.0009476806710714364
302,155,156,0.0009815403458510788
303,155,175,0.0010044146907311658
304,156,157,0.0010173226790457948
305,156,176,0.0009816434814166818
306,157,158,0.0010099898327236988
307,157,177,0.0009433700811656244
308,158,159,0.0009348535862144543
309,158,178,0.0009837223785839396
310,159,160,0.0009358863266003038
311,159,179,0.0009286233652326992
312,160,180,0.000966436834329583
313,161,162,0.0009397902547502929
314,161,181,0.0009760736042834946
315,162,163,0.000932242100487215
316,162,182,0.000943144009772987
317,163,164,0.001015104560938414
318,163,183,0.0009655897862486417
319,164,165,0.000984013843776132
320,164,184,0.0009954579024102012
321,165,166,0.0009926252858997173
322,165,185,0.0009447069048341498
323,166,167,0.0009381339957637901
324,166,186,0.0009670340141380007
325,167,168,0.0009942571900636284
326,167,187,0.0009722125214450155
327,168,169,0.0009875320627638629
328,168,188,0.0009350329781368888
329,169,170,0.0009295924082408534
330,169,189,0.0010170456812426836
331,170,171,0.0010141925212043006
332,170,190,0.0009852334061795545
333,171,172,0.0010167892915865792
334,171,191,0.0009350306995898038
335,172,173,0.0009828617370683092
336,172,192,0.0009549272504549136
337,173,174,0.0009861951578245536
338,173,193,0.0010035594852450937
339,174,175,0.001010552105635062
340,174,194,0.0009896476733830355
341,175,176,0.0009448828384695696
342,175,195,0.001013428186457584
343,176,177,0.0009891027341778621
344,176,196,0.001005212485672613
345,177,178,0.001006041675424452
346,177,197,0.0009344890496318048
347,178,179,0.0010083169690495181
348,178,198,0.000974696482901997
349,179,180,0.0009612971767075917
350,179,199,0.0009690027803500255
351,180,200,0.0010058763284333577
352,181,182,0.0009548078695575055
353,181,201,0.0009455018531805873
354,182,183,0.0009593605322969538
355,182,202,0.0009889029990583645
356,183,184,0.0009599678109328898
357,183,203,0.0009718946376676643
358,184,185,0.0009344879820614795
359,184,204,0.0009334373231297326
360,185,186,0.000978372245211977
361,185,205,0.000986803132344541
362,186,187,0.000981821722613859
363,186,206,0.0009959829390854666
364,187,188,0.0010097630170591428
365,187,207,0.0009653374541012941
366,188,189,0.0009389298224915924
367,188,208,0.0009639569232290079
368,189,190,0.0010182992266272643
369,189,209,0.0009859134909323442
370,190,191,0.0009389726632830805
371,190,210,0.000934912467893929
372,191,192,0.0009395836928206988
373,191,211,0.0009758978426036098
374,192,193,0.0009409803039494492
375,192,212,0.0010193461962236523
376,193,194,0.0009517564961464053
377,193,213,0.0010007130243729343
378,194,195,0.0009714801616152977
379,194,214,0.000969552397265506
380,195,196,0.0009485792071735608
381,195,215,0.0010134414630199615
382,196,197,0.0009586719963644564
383,196,216,0.0009890088401276573
384,197,198,0.0009359115877189432
385,197,217,0.0009556719298411792
386,198,199,0.001011938371189833
387,198,218,0.0010089613761807333
388,199,200,0.0009844140919129927
389,199,219,0.001019049519050795
390,200,220,0.0009871451525265884
391,201,202,0.0010113684651273057
392,201,221,0.0010027478930225316
393,202,203,0.0010091059044552149
394,202,222,0.000996401232232124
395,203,204,0.0009483437676095806
396,203,223,0.0009570154107424792
397,204,205,0.0009512012799866676
398,204,224,0.0009406795634595399
399,205,206,0.0010003095619298106
400,205,225,0.0010092107381615405
401,206,207,0.000971899178584155
402,206,226,0.0009592141556426866
403,207,208,0.0009595948093049069
404,207,227,0.0009685574320542046
405,208,209,0.0009466579720546731
406,208,228,0.0009744919387560259
407,209,210,0.0009994784215673145
408,209,229,0.0009414745782649111
409,210,211,0.0009418421180671492
410,210,230,0.0009892412457936006
411,211,212,0.0009995793955555623
412,211,231,0.0009641281152878884
413,212,213,0.0010031439187567855
414,212,232,0.000981376379441112
415,213,214,0.0010018058023963364
416,213,233,0.0010057852591926607
417,214,215,0.0009663707908392136
418,214,234,0.0009676793077506878
419,215,216,0.0009786205432450357
420,215,235,0.0009488425111259342
421,216,217,0.0010076862860725947
422,216,236,0.0009963779638824033
423,217,218,0.0009593290747889603
424,217,237,0.0009500699433055596
425,218,219,0.0009998780009401345
426,218,238,0.0009787702509646567
427,219,220,0.0009633845913362092
428,219,239,0.0009826894955584648
429,220,240,0.0009453458850042343
430,221,222,0.001012361352559535
431,221,241,0.0010187427751690847
432,222,223,0.0009370994324359872
433,222,242,0.0010048544490787667
434,223,224,0.0009882499417568254
435,223,243,0.0009293452596916869
436,224,225,0.000988143731079269
437,224,244,0.0009379888118018423
438,225,226,0.0009283862153865205
439,225,245,0.0009778879859373708
440,226,227,0.0009371712255620044
441,226,246,0.000984199107164063
442,227,228,0.0010084914772545894
443,227,247,0.0009658697056853243
444,228,229,0.0009688330780081631
445,228,248,0.0009847185597930328
446,229,230,0.0010149056922653926
447,229,249,0.0009457490704947951
448,230,231,0.0009884546185329184
449,230,250,0.00099670970804876
450,231,232,0.0009502737025571438
451,231,251,0.0009947070688608832
452,232,233,0.0009655764684639259
453,232,252,0.000979311209450782
454,233,234,0.0009996335172418607
455,233,253,0.0009403009373303042
456,234,235,0.0009407595618643378
457,234,254,0.0009610068463749611
458,235,236,0.00101829117360562
459,235,255,0.0009471186101227863
460,236,237,0.0009768778031057693
461,236,256,0.0009451568251157447
462,237,238,0.0009344701956270973
463,237,257,0.0010167610874303014
464,238,239,0.0009446549215086199
465,238,258,0.0010000295781023795
466,239,240,0.0009367079334908033
467,239,259,0.0009535693342887587
468,240,260,0.0009345774612037984
469,241,242,0.0009650578877359366
470,241,261,0.0010194628715752866
471,242,243,0.0010079875542398976
472,242,262,0.0009656214854243347
473,243,244,0.0009783096078341208
474,243,263,0.0010056704201746082
475,244,245,0.000978334939079994
476,244,264,0.000995983898641142
477,245,246,0.0009933440217730777
478,245,265,0.0009427918597258469
479,246,247,0.0009389898678986097
480,246,266,0.00095758083639531
481,247,248,0.0009345588804562656
482,247,267,0.0010122571057316484
483,248,249,0.0009611238188229171
484,248,268,0.0009604429083429768
485,249,250,0.000940640503545875
486,249,269,0.0010053718324955212
487,250,251,0.0009295572266442829
488,250,270,0.000954446581229691
489,251,252,0.000939608142113006
490,251,271,0.0009799363934280929
491,252,253,0.0009695544932615632
492,252,272,0.0009277053749421196
493,253,254,0.000988838738009641
494,253,273,0.0009669876773354778
495,254,255,0.0009624541325374195
496,254,274,0.0009328826429540128
497,255,256,0.0010013565222633275
498,255,275,0.000981107231528308
499,256,257,0.0009465630623951295
500,256,276,0.0009504451286889185
501,257,258,0.0009983201570532836
502,257,277,0.0010198335347241369
503,258,259,0.000954521790285476
504,258,278,0.0009967479779078173
505,259,260,0.0009441192081239003
506,259,279,0.00099869796289675
507,260,280,0.0009307871004699412
508,261,262,0.0010016314547219081
509,261,281,0.000940753489876457
510,262,263,0.0010131321112188587
511,262,282,0.0009603125538782618
512,263,264,0.0009842902907270775
513,263,283,0.0009453042365928915
514,264,265,0.0010015968582882183
515,264,284,0.0009752980386343233
516,265,266,0.000952449840587125
517,265,285,0.0009645378055747371
518,266,267,0.0009887612257698409
519,266,286,0.0010064314439558286
520,267,268,0.0009583125231741622
521,267,287,0.0010016686509017932
522,268,269,0.0009666215007607436
523,268,288,0.0010049877036961347
524,269,270,0.0009712896259226701
525,269,289,0.0010137669287218634
526,270,271,0.0009930805798028552
527,270,290,0.0009522697198178746
528,271,272,0.0010031744826231065
529,271,291,0.0009428912289321091
530,272,273,0.0009416842061029869
531,272,292,0.0009726302559447753
532,273,274,0.0009590447435156691
533,273,293,0.0009820785162419422
534,274,275,0.0009931627967254344
535,274,294,0.0010126121977996176
536,275,276,0.0010010917482305391
537,275,295,0.0009507967487224355
538,276,277,0.0009519049927912479
539,276,296,0.000988208692149718
540,277,278,0.000995717057693248
541,277,297,0.0009615065049582646
542,278,279,0.0010002282661042254
543,278,298,0.0009644015304758087
544,279,280,0.0009743003003990283
545,279,299,0.0009557837927776474
546,280,300,0.0009676253506278539
547,281,282,0.0010047231312230037
548,281,301,0.0009690316453243855
549,282,283,0.000950637362384732
550,282,302,0.0009830471442958827
551,283,284,0.0010103043722956536
552,283,303,0.0010011627670169446
553,284,285,0.0010081692291069497
554,284,304,0.0009739983957917687
555,285,286,0.0009680014885137746
556,285,305,0.0009745264460947567
557,286,287,0.0009810563789994884
558,286,306,0.000986846995297767
559,287,288,0.0009423007023354788
560,287,307,0.001014697571767936
561,288,289,0.0009561176149715658
562,288,308,0.0010046227328457666
563,289,290,0.000985579113355723
564,289,309,0.0009422631871820289
565,290,291,0.0009314356709473365
566,290,310,0.0009497732818229211
567,291,292,0.0009664144587514808
568,291,311,0.0009907091579219927
569,292,293,0.0009677626618179903
570,292,312,0.0009693330027547343
571,293,294,0.0010062491312299647
572,293,313,0.0010170482981011865
573,294,295,0.0010076911360147177
574,294,314,0.0009295771672679974
575,295,296,0.0010179407553133513
576,295,315,0.0009502938162740402
577,296,297,0.00099926242038685
578,296,316,0.000954676820727345
579,297,298,0.0009544139327926069
580,297,317,0.0010161193534577494
581,298,299,0.0009799147855198641
582,298,318,0.0009568419211871125
583,299,300,0.0009948738919812006
584,299,319,0.001011568327215279
585,300,320,0.0010175503949229603
586,301,302,0.000968130814947365
587,301,321,0.0009518265067249921
588,302,303,0.0010149654929616492
589,302,322,0.001020201924196444
590,303,304,0.0009746254439614205
591,303,323,0.000963515293137905
592,304,305,0.0010039318528143775
593,304,324,0.0009787586350110194
594,305,306,0.0010071994334945032
595,305,325,0.0010159346196721606
596,306,307,0.0009680231839505414
597,306,326,0.0009482372836222007
598,307,308,0.0009601081863464497
599,307,327,0.0009899253144034085
600,308,309,0.0009369158575021745
601,308,328,0.001017791714903706
602,309,310,0.0010024250124101245
603,309,329,0.0009974014961969633
604,310,311,0.0009740751857574169
605,310,330,0.00100294505174229
606,311,312,0.0009875448837854454
607,311,331,0.0010091974050219193
608,312,313,0.000978038058053889
609,312,332,0.001015534404239706
610,313,314,0.0009683429477231003
611,313,333,0.0009934467662981842
612,314,315,0.0009515152898268923
613,314,334,0.0009300544340232709
614,315,316,0.0009774319927445074
615,315,335,0.0009470697803093667
616,316,317,0.0009513979534769942
617,316,336,0.000985574940214868
618,317,318,0.0010003821437052601
619,317,337,0.0009526409103135526
620,318,319,0.0009373272808038443
621,318,338,0.0009491990308341544
622,319,320,0.0010168229615536825
623,319,339,0.0009318782075612682
624,320,340,0.0009618046591780613
625,321,322,0.0009920232810359147
626,321,341,0.0009936254322901574
627,322,323,0.0009753908726831932
628,322,342,0.0009370059439618546
629,323,324,0.001006516291698959
630,323,343,0.0009421987264701939
631,324,325,0.0009622221849238119
632,324,344,0.0009391145732067147
633,325,326,0.0009620695401806378
634,325,345,0.0009962975125223956
635,326,327,0.0009496609539937213
636,326,346,0.0009659902128065802
637,327,328,0.0009837564989564984
638,327,347,0.0009829060336574776
639,328,329,0.0009591416253815582
640,328,348,0.0009632958258238893
641,329,330,0.0010196379513361918
642,329,349,0.0009696055874855892
643,330,331,0.0009712215199957236
644,330,350,0.0009534993220062804
645,331,332,0.0009436850877469021
646,331,351,0.0009443374482478925
647,332,333,0.0010058012769388783
648,332,352,0.0010126622949583404
649,333,334,0.0009882391930029885
650,333,353,0.0009570848162772512
651,334,335,0.0009890429950513786
652,334,354,0.0009680480650190533
653,335,336,0.000987081908811758
654,335,355,0.0009357211348393376
655,336,337,0.0009639832688908856
656,336,356,0.0010144919266481215
657,337,338,0.001019314194464181
658,337,357,0.0009997651510627386
659,338,339,0.0009309594124718527
660,338,358,0.0010016403402103634
661,339,340,0.0009881670604452739
662,339,359,0.000954794199702923
663,340,360,0.0009720966673664463
664,341,342,0.0009878433866995016
665,341,361,0.0010073100708664921
666,342,343,0.0009977275766272164
667,342,362,0.0009618436829292823
668,343,344,0.0009328586789997188
669,343,363,0.0010124657603436168
670,344,345,0.0009959059187234181
671,344,364,0.0010006453702721449
672,345,346,0.000955271518166786
673,345,365,0.000983239321593485
674,346,347,0.0009574451593755446
675,346,366,0.000968286183463337
676,347,348,0.000979759852058561
677,347,367,0.0009311107477387579
678,348,349,0.0010001078569299468
679,348,368,0.0009466604954147622
680,349,350,0.001016744414255261
681,349,369,0.0009642727355336981
682,350,351,0.0009626523530727755
683,350,370,0.0009585132726089178
684,351,352,0.0009917898511278796
685,351,371,0.0010050306486928358
686,352,353,0.0009735811614372876
687,352,372,0.0009320850489428367
688,353,354,0.0010017652276353855
689,353,373,0.0009476795016063209
690,354,355,0.0009687038748440615
691,354,374,0.000999975578528932
692,355,356,0.0009863308598741874
693,355,375,0.0009456951733156298
694,356,357,0.0009763020294407433
695,356,376,0.0010031778501906458
696,357,358,0.0009326708275863296
697,357,377,0.0009701762255473195
698,358,359,0.0009851685767991222
699,358,378,0.0009370046494953511
700,359,360,0.0009709077562070909
701,359,379,0.000934672610798708
702,360,380,0.0009431446506709382
703,361,362,0.0010003609642955456
704,361,381,0.000983074349366605
705,362,363,0.0010093934649277768
706,362,382,0.0009305975430271275
707,363,364,0.0009840503992458692
708,363,383,0.0009810512743068929
709,364,365,0.000943255635330581
710,364,384,0.0009444346003555691
711,365,366,0.0009946852644984415
712,365,385,0.0009809475115956532
713,366,367,0.0009739089524612656
714,366,386,0.0009354912688100931
715,367,368,0.0009619362661824803
716,367,387,0.0009780179230765285
717,368,369,0.0009540701158198092
718,368,388,0.0009718631687921633
719,369,370,0.0010199024154446707
720,369,389,0.000963014351608384
721,370,371,0.000991255725062626
722,370,390,0.000998651254489772
723,371,372,0.0009386920585918899
724,371,391,0.0009765909045104557
725,372,373,0.0010053304747713236
726,372,392,0.000984178307482892
727,373,374,0.0009954515689107202
728,373,393,0.0010045731430596834
729,374,375,0.0009874240191490445
730,374,394,0.0009983926186307153
731,375,376,0.0009680381784819344
732,375,395,0.0009784817574228668
733,376,377,0.0009409532501898714
734,376,396,0.0009485601912486886
735,377,378,0.0010191018054755477
736,377,397,0.0009318953269308118
737,378,379,0.000989272747216481
738,378,398,0.0009691821026797166
739,379,380,0.0009449124111799038
740,379,399,0.0009363595457414746
741,380,400,0.0009389220289660817
742,381,382,0.001011949940605113
743,382,383,0.0009477919039190636
744,383,384,0.0009566105972507389
745,384,385,0.0009686568325097081
746,385,386,0.0009962030320657949
747,386,387,0.0009939627101348656
748,387,388,0.0009706577370421312
749,388,389,0.0009459808202170162
750,389,390,0.00100351795388715
751,390,391,0.0009352193282782578
752,391,392,0.0009295269531669053
753,392,393,0.0009648593114981058
754,393,394,0.001001647424851438
755,394,395,0.0009468759123656298
756,395,396,0.0009981345826524527
757,396,397,0.0009570883489078739
758,397,398,0.0009767271198565554
759,398,399,0.0009414962864583549
760,399,400,0.0009616674428493381
,
